merchant_id,gpv_monthly,quota_attainment,tenure_months,support_tickets_30d,failed_payouts_30d,merchant_tier,churned
MCH-11160,92382.36881376569,0.5702646383307233,4,3,0,Enterprise,0
MCH-11161,11898.195370187783,0.7312931456970948,14,1,0,SMB,0
MCH-11162,25407.34912546543,0.6738745890775015,39,3,0,SMB,0
MCH-11163,73032.94015803708,0.8095378084303526,26,1,1,SMB,0
MCH-11164,13762.92173647816,0.6801301424789581,8,5,0,SMB,0
MCH-11165,90178.37110792861,0.9378460190822974,24,4,0,SMB,1
MCH-11166,94229.51485061119,0.848148669490154,16,2,0,Enterprise,0
MCH-11167,40409.76526547985,1.4852264398572594,20,3,0,SMB,0
MCH-11168,5320.3174308707585,0.4615189851410483,15,1,1,SMB,0
MCH-11169,21916.367135592754,0.5563995140260868,7,2,2,Enterprise,0
MCH-11170,52976.474718186924,0.45810848329946274,58,1,1,SMB,0
MCH-11171,203658.1733987204,1.0884253144806135,17,5,0,Mid-Market,0
MCH-11172,54958.28745445317,0.45996020515509156,22,1,1,SMB,0
MCH-11173,20041.984850505854,1.3200837111137358,22,2,0,Enterprise,0
MCH-11174,55256.87639707752,0.9631324937501207,54,0,0,SMB,0
MCH-11175,43824.85033888357,0.9797083870396872,12,1,1,Enterprise,0
MCH-11176,80671.26150647328,1.0177539584834137,18,0,1,SMB,0
MCH-11177,10657.350864791453,0.5878950769368319,56,3,1,SMB,1
MCH-11178,76570.42403682414,0.6174593334259364,46,0,0,SMB,0
MCH-11179,43964.30095349447,0.7506990551603052,47,4,0,SMB,0
MCH-11180,169831.0638883833,1.0528460574040366,15,1,0,SMB,0
MCH-11181,25917.804499455557,0.631129553534236,37,2,0,Enterprise,0
MCH-11182,55068.184867251155,0.5279648998465873,16,2,1,SMB,0
MCH-11183,139433.04877842756,1.4671285750602756,5,2,1,Mid-Market,0
MCH-11184,10407.64988326373,0.4241799962905852,2,1,0,SMB,0
MCH-11185,143412.69634193843,1.282967145869624,52,2,0,Mid-Market,0
MCH-11186,63219.29417789845,1.2668386645325245,28,0,0,SMB,0
MCH-11187,8512.382514555415,0.7269355252296057,57,5,2,Enterprise,0
MCH-11188,22902.62082141199,0.5491892776080448,41,4,1,SMB,0
MCH-11189,66579.54975606562,0.5601915113759658,54,4,1,SMB,1
MCH-11190,8486.296369738066,1.167174778960912,27,1,1,SMB,0
MCH-11191,48634.08645474819,1.107087250194791,31,1,0,Mid-Market,0
MCH-11192,26223.45657556806,1.2610202416765255,41,3,0,Mid-Market,0
MCH-11193,53499.80952374174,1.431229289639015,36,1,2,Mid-Market,0
MCH-11194,7341.061963897742,1.1611200995932514,47,3,2,SMB,0
MCH-11195,107605.64224384564,0.5714366902065878,43,0,1,SMB,0
MCH-11196,186509.71875721705,0.6677868784419518,1,1,0,Enterprise,0
MCH-11197,178491.78322458753,1.326413103960426,50,3,0,SMB,0
MCH-11198,74245.13284806149,0.6302366834176295,29,2,0,SMB,0
MCH-11199,11968.059941690288,0.4797745486499296,1,3,1,Mid-Market,0
MCH-11200,75995.286558018,1.1736080594464755,8,2,0,SMB,0
MCH-11201,6244.7111141255655,0.8427789910391563,57,1,0,Mid-Market,0
MCH-11202,6118.5973867236935,1.412044057800494,16,2,0,SMB,0
MCH-11203,24549.28851086151,1.1152805782030277,58,1,0,Enterprise,0
MCH-11204,38534.38374608401,0.49946087557082686,28,1,0,Mid-Market,0
MCH-11205,78572.44612919283,1.442642223979027,22,3,0,Mid-Market,0
MCH-11206,62489.286344540946,0.6844129900042706,18,6,2,SMB,0
MCH-11207,34520.74936978542,0.7709337394469145,22,1,2,SMB,0
MCH-11208,20984.55812792035,0.8424864550518962,41,2,1,Mid-Market,1
MCH-11209,297576.43808284897,0.4563467260447446,12,5,0,SMB,0
MCH-11210,32772.0895055017,0.9461669644536654,19,2,0,Mid-Market,0
MCH-11211,35018.102421227144,0.5356503401828215,25,0,1,SMB,0
MCH-11212,13933.839622727784,0.8410673593571869,50,4,1,SMB,0
MCH-11213,84190.83503186541,0.7857807667912928,59,1,0,SMB,0
MCH-11214,64156.61190182869,1.2501240917691536,5,1,1,SMB,0
MCH-11215,17472.4264726588,1.2834875627960043,59,0,1,Mid-Market,0
MCH-11216,9298.652845118935,0.5687541706279968,34,1,1,Mid-Market,0
MCH-11217,62049.79103686202,0.8032063061171488,39,3,2,SMB,0
MCH-11218,58139.75472115715,0.8106884771350149,59,3,1,Mid-Market,0
MCH-11219,20959.292433686984,0.5665514883296936,10,2,1,Mid-Market,0
MCH-11220,155657.72031925546,1.2782988555563097,47,0,2,Mid-Market,0
MCH-11221,13188.214159732543,1.1779511611689657,57,2,0,SMB,0
MCH-11222,33311.17362517059,0.6094199649267382,7,1,0,SMB,0
MCH-11223,148778.42163998273,0.803394099453179,37,3,0,Mid-Market,0
MCH-11224,32212.857134677502,0.5163855273421657,47,0,0,SMB,0
MCH-11225,55878.250886505135,1.0910272568023485,52,1,0,Mid-Market,0
MCH-11226,30341.21515045698,0.5335091170034817,52,3,0,Mid-Market,0
MCH-11227,21025.086503344064,1.4845275854874096,15,4,0,Mid-Market,0
MCH-11228,211688.5264565887,1.2587502821566487,42,0,2,Enterprise,0
MCH-11229,31325.228792271162,0.8292624045423946,24,2,0,Mid-Market,0
MCH-11230,117262.62534240661,1.03642032550729,26,1,0,SMB,0
MCH-11231,18065.290624194524,1.4024759978380499,26,1,0,SMB,0
MCH-11232,16983.004068942893,1.009509208435409,46,2,1,SMB,0
MCH-11233,6581.45245477775,0.5919483350377508,26,1,0,SMB,0
MCH-11234,57729.79294379948,0.8165736911392754,58,4,0,SMB,0
MCH-11235,27984.952708610068,1.32745935153272,10,3,1,SMB,0
MCH-11236,104886.90294133968,1.1086343175885798,17,3,0,SMB,0
MCH-11237,37047.65573514068,1.1157968227671804,53,3,0,SMB,0
MCH-11238,177404.11706004004,1.353503634257338,14,4,1,Mid-Market,0
MCH-11239,15260.60891304192,1.3833703632087553,2,1,1,Mid-Market,0
MCH-11240,106484.27523649552,1.41177182895738,48,3,1,Enterprise,0
MCH-11241,79938.86523371488,0.5043341125784717,13,3,2,SMB,0
MCH-11242,78684.60219450181,0.998538602159411,27,3,0,SMB,0
MCH-11243,98146.63054072944,1.2145604733401505,9,4,1,SMB,0
MCH-11244,76569.60563018636,1.2326195296397153,7,1,1,SMB,0
MCH-11245,54204.43752117819,1.0673878221670043,48,1,1,SMB,0
MCH-11246,12034.699296379124,0.5834660687020417,10,0,1,SMB,0
MCH-11247,6653.345667499286,1.2771626093358308,56,6,1,SMB,0
MCH-11248,131819.16509071318,1.1921224668664405,54,0,0,Mid-Market,0
MCH-11249,52940.38447153901,0.49474934870393994,9,1,0,Mid-Market,0
MCH-11250,84613.62694658198,0.910190807141814,22,3,1,SMB,0
MCH-11251,37842.91801348973,0.591375139473984,23,1,1,SMB,0
MCH-11252,11238.958208700402,0.7712247502842691,7,2,1,SMB,0
MCH-11253,11687.18745581692,0.419889201426254,48,1,0,SMB,0
MCH-11254,62848.94074723557,0.8403628552518341,9,1,1,Enterprise,0
MCH-11255,33132.78599620951,1.0048646132718315,27,2,0,Mid-Market,0
MCH-11256,16189.983744581807,1.0815408521097956,24,2,0,SMB,0
MCH-11257,38823.800670466546,1.1298393796415813,29,2,0,SMB,0
MCH-11258,8318.152539672983,1.319920444412706,17,2,0,SMB,0
MCH-11259,48610.27161624753,0.637009198003303,20,2,0,SMB,0
MCH-11260,20666.63983062287,0.5325300046823147,7,2,1,Enterprise,0
MCH-11261,84865.36450159809,1.3366908890877183,43,4,0,Mid-Market,0
MCH-11262,23579.41985900969,0.572274096381915,40,1,1,SMB,0
MCH-11263,35368.675459765625,1.4722360894698148,7,1,0,SMB,0
MCH-11264,5584.429302546545,1.3267920523385008,28,2,1,Mid-Market,0
MCH-11265,8760.261115334893,0.9509642664785591,19,2,0,SMB,0
MCH-11266,29919.62485428586,1.4795635674142278,20,3,0,Mid-Market,0
MCH-11267,37690.44243900063,0.5071144020188046,44,2,0,SMB,0
MCH-11268,50817.105174595665,0.7333723372926119,39,1,0,SMB,0
MCH-11269,22241.735753722907,1.1020468565446726,40,3,1,Mid-Market,0
MCH-11270,64369.20571945929,0.7850075553204967,7,5,1,SMB,0
MCH-11271,103349.37522015511,1.421209807178871,6,2,1,SMB,0
MCH-11272,80672.53193487854,0.47218869699559934,25,3,1,SMB,0
MCH-11273,7021.250819885157,1.004353015267061,41,1,3,SMB,0
MCH-11274,37745.092075105415,1.0499528941346261,59,4,1,Mid-Market,0
MCH-11275,10542.677540477307,1.1180009361549466,13,3,1,SMB,0
MCH-11276,18856.56413923591,0.6812328456649959,39,2,0,Mid-Market,0
MCH-11277,220859.13276147167,0.8010230702718509,40,3,0,SMB,0
MCH-11278,12686.445108652932,1.3280485826314754,22,2,0,SMB,0
MCH-11279,39546.29781045037,0.6144370458671758,49,1,2,Mid-Market,0
MCH-11280,53137.121748064324,1.3095546318906983,17,1,1,Mid-Market,0
MCH-11281,65611.16574288691,1.0189209651930167,48,3,0,SMB,0
MCH-11282,46009.12120190553,1.2384062623134904,22,4,0,SMB,0
MCH-11283,5490.944769228161,1.184968102889819,34,5,2,SMB,0
MCH-11284,24760.491799893007,0.6282626449233669,8,3,1,Mid-Market,0
MCH-11285,41460.654678634164,1.0256940100772602,49,2,0,SMB,0
MCH-11286,9598.445855202535,1.3544954680856018,45,0,0,SMB,0
MCH-11287,26587.39455418413,0.8753278604821224,18,3,0,SMB,0
MCH-11288,6688.342285276202,1.4632498472456485,24,3,1,SMB,0
MCH-11289,9091.884480404362,0.8974366101118899,54,3,0,Mid-Market,0
MCH-11290,30285.542676779743,0.5570642003346732,42,1,0,SMB,0
MCH-11291,12119.425296233068,0.8283781480854406,2,2,0,SMB,0
MCH-11292,46913.370195906034,1.4468726470295912,2,3,0,SMB,0
MCH-11293,63472.9281579217,0.7516929342738397,27,1,0,SMB,0
MCH-11294,85618.78595553797,1.3549079758537692,14,4,0,SMB,0
MCH-11295,16166.56871289236,1.369375749850079,48,2,1,SMB,0
MCH-11296,14165.056756753847,0.7852051767651572,39,2,0,SMB,0
MCH-11297,10522.440864253784,0.49158342385569537,53,2,1,Mid-Market,0
MCH-11298,55589.205735206524,1.1970137000747,53,1,0,Mid-Market,0
MCH-11299,66289.74697557997,0.7426635289153847,56,2,0,SMB,0
MCH-11300,6604.787336801605,1.2612159756833297,12,1,0,SMB,0
MCH-11301,142609.70272244545,0.8869203330864766,32,5,0,SMB,0
MCH-11302,7668.524283950402,0.9337934165768838,28,3,0,SMB,0
MCH-11303,43967.5444047811,1.2557003474233905,55,1,2,Mid-Market,0
MCH-11304,66732.00020306195,0.8205996641677907,28,2,0,Enterprise,0
MCH-11305,107385.17762273805,0.887440079855206,46,3,0,Mid-Market,0
MCH-11306,67603.37364360131,0.8138095156465844,25,3,0,SMB,0
MCH-11307,85905.79362983629,0.804074566805008,4,5,0,Mid-Market,0
MCH-11308,25734.13745732168,0.9785412345916055,26,1,0,SMB,0
MCH-11309,89322.72846739617,1.2896793889512659,36,0,0,Mid-Market,0
MCH-11310,9175.322487908132,0.7979451431148226,50,0,0,SMB,0
MCH-11311,117602.5159392608,0.9766801925915104,3,4,0,SMB,0
MCH-11312,44658.58414394647,1.137800057986861,1,0,0,SMB,0
MCH-11313,89994.88048327593,0.6963833909340206,17,1,0,SMB,0
MCH-11314,35103.04859675232,0.7052750853926318,7,1,0,Mid-Market,0
MCH-11315,56581.950086004435,1.4267544397258005,48,2,0,Mid-Market,0
MCH-11316,42369.89069793848,1.1958880306641975,5,1,0,Mid-Market,0
MCH-11317,70761.89174934603,1.0349053438456397,19,3,0,Enterprise,0
MCH-11318,9257.744994447808,1.1124920598626733,39,4,0,SMB,0
MCH-11319,8112.5015659507535,0.4322293874137602,46,2,0,SMB,0
MCH-11320,19191.35787699582,1.0799132621178666,34,3,0,SMB,0
MCH-11321,13690.574325757503,0.9604597605466222,35,2,1,Mid-Market,0
MCH-11322,107701.7778501199,1.0003246477573793,49,2,0,SMB,0
MCH-11323,17372.707909027697,0.7953662095138989,16,2,0,SMB,0
MCH-11324,191205.14047170465,0.4896212874842361,40,2,0,SMB,0
MCH-11325,25541.156216571464,0.6126731569732574,50,4,0,Enterprise,0
MCH-11326,15051.855198942643,1.445819184533939,47,1,2,Mid-Market,0
MCH-11327,82960.65487971737,0.8495695184980274,39,1,1,SMB,0
MCH-11328,58750.81026707593,0.9133514714139507,27,1,0,Mid-Market,0
MCH-11329,39477.25543617169,0.4579807688387829,41,5,1,SMB,0
MCH-11330,45524.91495578103,0.44132285249837866,38,4,0,SMB,0
MCH-11331,68505.94698644831,1.1888995917514336,50,1,1,Mid-Market,0
MCH-11332,17967.99728433534,0.9919041305332225,50,2,2,SMB,0
MCH-11333,285431.56160238525,0.9595765826378934,25,4,0,SMB,0
MCH-11334,189031.99889450474,0.6674369834649356,26,0,0,Mid-Market,0
MCH-11335,57537.65450662784,1.2192258047929145,56,3,2,Mid-Market,1
MCH-11336,16128.588923444668,0.5850602370193411,14,3,1,Enterprise,0
MCH-11337,62007.389763768435,0.608928218027122,14,3,0,SMB,1
MCH-11338,8746.868591714665,0.906783388483103,14,4,0,SMB,0
MCH-11339,6556.605826180974,0.714907848323135,25,2,0,SMB,0
MCH-11340,19898.93765694483,0.672209279356461,36,2,1,Mid-Market,0
MCH-11341,36052.765093671944,1.109761409008665,4,1,1,SMB,1
MCH-11342,106350.99625954202,1.116068919740399,47,3,0,SMB,0
MCH-11343,69945.14894089445,1.3069687767799223,15,3,1,SMB,0
MCH-11344,72876.8952374661,0.8594794236702735,32,2,1,Mid-Market,0
MCH-11345,32712.178970370693,0.4803936001287653,18,2,0,SMB,0
MCH-11346,26227.42663447413,0.7010330234136035,14,2,0,SMB,0
MCH-11347,28184.282527364852,1.4780060095164989,58,5,1,SMB,0
MCH-11348,224703.1945758252,1.0558844327559722,1,3,1,SMB,0
MCH-11349,7046.787102196434,1.1807107932811225,42,2,0,SMB,0
MCH-11350,105882.14958778695,0.408093612587956,20,3,1,SMB,0
MCH-11351,48217.587067633125,0.9700263054007731,10,4,0,Mid-Market,0
MCH-11352,33867.45405173297,0.4412815232849835,10,3,0,SMB,0
MCH-11353,69596.07837444352,1.026153233300593,59,1,0,SMB,0
MCH-11354,38341.7151799607,1.4128479345996832,24,0,0,SMB,1
MCH-11355,108345.31706338834,1.465261043550449,34,7,0,Enterprise,0
MCH-11356,120481.42398101873,0.9946079429278166,28,2,0,SMB,0
MCH-11357,32384.935067701237,0.9040252857774376,27,4,1,Mid-Market,0
MCH-11358,21205.395354257096,1.4395188036733435,40,0,1,Mid-Market,0
MCH-11359,49867.356097045464,1.1409708151963647,1,1,1,SMB,0
MCH-11360,126727.79697617995,0.47138920749225044,33,2,0,SMB,0
MCH-11361,16828.04494750123,0.9122981354342474,4,1,0,Mid-Market,0
MCH-11362,53771.07288497878,0.6642695203107343,7,0,0,Mid-Market,0
MCH-11363,54923.900011277176,0.9167847535935498,9,1,0,Mid-Market,0
MCH-11364,71046.50075634278,0.9010121292069979,16,1,2,Mid-Market,0
MCH-11365,12053.281485133022,1.0403592830962163,5,0,0,SMB,0
MCH-11366,67908.2454563555,0.7924475393841763,34,2,0,Mid-Market,0
MCH-11367,124862.66031446225,0.5806974944015209,23,3,1,SMB,0
MCH-11368,14903.228039007228,0.9540913780489519,43,2,1,SMB,0
MCH-11369,18560.479584358098,1.3132231727803383,50,8,2,Mid-Market,0
MCH-11370,182708.85194307557,1.1304134508743626,25,1,0,SMB,0
MCH-11371,14982.152737757895,0.7722046525177375,57,1,0,SMB,0
MCH-11372,101339.4883878329,1.4290753250347432,51,5,2,SMB,0
MCH-11373,38891.047127677455,1.4034283283741007,13,2,0,SMB,0
MCH-11374,19199.848499718522,0.6302832393225086,24,1,1,Mid-Market,0
MCH-11375,107300.30008724245,0.4433593436323993,11,2,3,SMB,0
MCH-11376,34466.86627799779,1.2154395791858386,52,2,0,Mid-Market,1
MCH-11377,41161.493455055905,1.3103712874840687,51,3,0,SMB,0
MCH-11378,27254.49795889039,1.4646510225464908,17,3,1,SMB,0
MCH-11379,49941.06713425393,1.3788200334971419,37,1,0,SMB,0
MCH-11380,13927.864880881569,1.0605882450270565,13,1,0,SMB,0
MCH-11381,29803.545318173678,0.983057573133619,27,4,0,SMB,0
MCH-11382,179357.90209105719,0.43062515638884497,20,3,1,Mid-Market,0
MCH-11383,19929.29402120031,0.6713220915292557,33,2,1,SMB,0
MCH-11384,58462.86922585514,0.9055762269062191,42,3,1,SMB,0
MCH-11385,24666.210219446355,1.0913542900919246,32,3,1,SMB,0
MCH-11386,79244.58453535826,1.0129770166502516,8,1,0,SMB,0
MCH-11387,12013.338980506836,1.2168995886498597,56,3,0,SMB,0
MCH-11388,180030.52272121998,0.707743623975745,29,0,0,Mid-Market,0
MCH-11389,35237.546108236886,1.0214478684177206,40,1,1,SMB,0
MCH-11390,18462.677174886012,0.49695646772987134,19,3,0,SMB,0
MCH-11391,8816.886127796854,0.8550320759415277,6,0,1,SMB,0
MCH-11392,14301.897005229697,1.2251769162500612,44,2,0,SMB,0
MCH-11393,41674.91727147908,1.1627409387719485,39,3,0,SMB,0
MCH-11394,25549.25399025833,1.489707010889397,48,4,1,Mid-Market,0
MCH-11395,93270.49420610788,0.7056802385865317,41,1,1,Mid-Market,0
MCH-11396,33183.85953427962,0.9480082290913772,21,3,0,SMB,0
MCH-11397,19298.46184879255,0.7624834551513964,57,0,0,Mid-Market,0
MCH-11398,53004.94582867339,0.8846634254650922,22,1,1,SMB,0
MCH-11399,66341.13034796724,1.342645142856327,42,1,1,Mid-Market,0
MCH-11400,14138.597384292341,1.1526299827073354,10,3,0,Enterprise,0
MCH-11401,14173.263506538035,1.37068531048234,10,2,2,SMB,1
MCH-11402,6868.036400474137,0.6238622191650751,52,0,1,SMB,0
MCH-11403,71666.50603949171,1.360697229625582,29,2,0,SMB,0
MCH-11404,59503.12625735495,0.4657385015962229,16,2,0,SMB,0
MCH-11405,37182.70848176464,1.3774592084808677,1,4,0,SMB,0
MCH-11406,97949.62453380751,0.7619811574068007,17,3,0,Mid-Market,0
MCH-11407,86909.91605846757,0.7460463967554731,30,5,1,SMB,0
MCH-11408,49016.55068179608,0.9632974343685304,26,2,0,SMB,0
MCH-11409,106350.53132645013,1.434759206495555,53,4,0,Mid-Market,0
MCH-11410,16523.592518528676,0.4525595011495459,46,3,2,Mid-Market,0
MCH-11411,10934.651069514228,0.7874540725778199,19,5,0,SMB,0
MCH-11412,20718.390286405396,1.3422291875516694,53,0,0,Mid-Market,0
MCH-11413,7939.055336498135,0.8356599251790134,21,1,1,Enterprise,0
MCH-11414,42875.70214169719,0.6190725873567737,17,2,1,SMB,0
MCH-11415,142919.06027009833,0.8672735994645531,46,2,0,SMB,0
MCH-11416,7006.920820469111,0.8241077516408363,40,1,1,Mid-Market,0
MCH-11417,11511.693999155837,1.406957821613374,21,3,0,Mid-Market,0
MCH-11418,35092.16241509655,1.2381278133174067,53,6,1,SMB,0
MCH-11419,140810.43269379972,0.955627111318407,41,5,0,SMB,0
MCH-11420,24001.28055283935,1.4872076233937284,40,0,3,Mid-Market,0
MCH-11421,40386.12518856726,0.9118052844035157,45,2,1,Enterprise,0
MCH-11422,7123.086650052584,0.46406161390230277,49,0,0,Mid-Market,0
MCH-11423,13028.582566820947,0.6885017539964835,19,3,1,Enterprise,0
MCH-11424,220737.55422666893,0.8796775282412439,7,1,1,Mid-Market,0
MCH-11425,172790.21539099546,0.5725928865607322,17,4,0,Enterprise,0
MCH-11426,5247.611148691381,1.4423216389564475,1,2,1,Mid-Market,0
MCH-11427,156632.03993394077,1.2435337875995505,37,3,0,Enterprise,0
MCH-11428,55960.48067842505,0.6951159204705499,57,0,0,SMB,0
MCH-11429,106216.72834882553,1.0498849868697075,6,2,1,Mid-Market,0
MCH-11430,35324.613454600476,1.1935940728205292,26,2,0,SMB,0
MCH-11431,41241.803434888556,1.435406821797478,2,1,1,SMB,0
MCH-11432,38554.274975443,1.3697988840929518,59,4,2,SMB,0
MCH-11433,59960.26185327917,0.9667114487520352,32,1,0,SMB,0
MCH-11434,12520.872710472859,1.2521178817723193,57,1,1,SMB,0
MCH-11435,6521.599045998563,1.0183592292103436,48,1,0,Enterprise,0
MCH-11436,23403.404400689044,1.007974279050094,54,3,0,Mid-Market,0
MCH-11437,65984.91737704197,0.5262161541720112,5,2,0,Enterprise,0
MCH-11438,16273.152721830518,0.5387514238177673,37,0,0,Enterprise,0
MCH-11439,60955.92046659895,0.9824869765247033,31,6,0,SMB,0
MCH-11440,180181.51951146047,0.6957476994769073,12,2,0,SMB,0
MCH-11441,9930.319686089348,0.4231405927065155,35,1,0,SMB,0
MCH-11442,60828.95419522681,1.1951231242902336,30,1,1,SMB,0
MCH-11443,34326.891987858675,0.4357352563591815,48,4,1,Mid-Market,1
MCH-11444,106301.58110967583,1.0548045252144602,6,4,1,SMB,0
MCH-11445,14749.05495293219,0.9931131735400459,15,2,1,SMB,0
MCH-11446,63984.49381901769,1.465696159635585,15,5,1,SMB,0
MCH-11447,96043.54307988228,0.9326344532824059,16,1,1,SMB,0
MCH-11448,149671.61936901364,0.46996158001557714,20,0,0,SMB,0
MCH-11449,62481.81174923111,1.0068567645871078,13,4,0,Mid-Market,0
MCH-11450,39375.63063057698,1.3252057876777117,44,7,1,SMB,0
MCH-11451,53096.74277754707,1.4965342127095842,42,3,0,SMB,0
MCH-11452,106591.64546839557,0.8733774910579798,46,2,1,SMB,0
MCH-11453,47269.45460345029,0.7523286167464168,31,1,1,Mid-Market,0
MCH-11454,6542.91588669526,1.3973186266471989,34,2,0,SMB,0
MCH-11455,138645.27536495865,0.6103663419837335,29,1,0,SMB,0
MCH-11456,63482.87680055752,1.0769718065362195,3,1,2,SMB,0
MCH-11457,61429.877193974455,0.8462858665990425,9,3,0,Enterprise,0
MCH-11458,17146.599900901198,0.44519060145111083,11,3,0,Enterprise,0
MCH-11459,58776.849683404434,0.7820173217362676,11,6,1,SMB,1
MCH-11460,30032.57824479294,0.691751374752942,25,3,0,Mid-Market,0
MCH-11461,57667.55678436183,1.1547002693378356,22,1,0,SMB,0
MCH-11462,10635.653439134803,1.44366954746111,42,4,0,SMB,0
MCH-11463,58624.615923292826,0.6948519061165015,58,3,0,SMB,0
MCH-11464,377086.1454852203,1.2926125330668499,46,2,0,SMB,0
MCH-11465,7470.6499447150345,0.4608957986322505,9,7,2,Mid-Market,1
MCH-11466,193993.15562811142,0.9919331110437946,20,1,0,Enterprise,0
MCH-11467,31120.284122729863,0.47760507008088404,59,0,0,SMB,0
MCH-11468,107301.67305078765,1.4274362902437034,21,1,0,SMB,0
MCH-11469,81251.50284671462,1.2429864086131293,10,2,1,SMB,0
MCH-11470,46852.75529632762,1.1237449023250516,22,5,1,SMB,0
MCH-11471,72056.33929263293,1.3062860197871307,29,1,1,Enterprise,0
MCH-11472,110398.45504791698,1.1122717751271796,9,2,0,Mid-Market,0
MCH-11473,30887.503932435135,1.4658388368917206,5,1,2,Mid-Market,0
MCH-11474,24802.961239550325,1.1853537426512486,40,2,1,SMB,0
MCH-11475,60069.815858615344,1.4171244705404717,11,1,1,Mid-Market,0
MCH-11476,87472.89214855367,0.9688450812117019,1,0,0,SMB,0
MCH-11477,76834.1684410256,0.5287708542800489,53,1,0,Enterprise,0
MCH-11478,84928.27382238877,0.9809954935653189,42,4,0,SMB,0
MCH-11479,33598.12483709432,0.5395601108694027,1,0,0,SMB,0
MCH-11480,90141.90531929316,1.0517428270940457,58,2,1,SMB,0
MCH-11481,11403.548132678574,0.9307423665804293,54,3,0,SMB,0
MCH-11482,44316.781417214144,1.08483293761606,39,1,0,Mid-Market,0
MCH-11483,5288.765275812692,0.41105167916031476,46,2,0,Mid-Market,0
MCH-11484,24621.459547159393,0.6143245408209006,5,3,0,Mid-Market,0
MCH-11485,27821.728131459306,0.940463475103344,49,4,0,SMB,0
MCH-11486,30223.35175943337,1.4455539177480485,22,3,0,SMB,0
MCH-11487,64448.82510155721,0.8219699443906743,26,5,1,Mid-Market,0
MCH-11488,29596.767135570324,0.8668092286589981,53,1,0,Mid-Market,0
MCH-11489,34773.22927819642,1.1861656979072843,6,2,0,SMB,0
MCH-11490,18560.532436598896,1.06417203301473,32,2,0,Mid-Market,0
MCH-11491,28360.52002753381,0.7288187651081666,48,2,0,Enterprise,0
MCH-11492,17891.25487665244,0.8518980351241706,11,3,0,Mid-Market,0
MCH-11493,8800.654412769361,0.6394697787429557,10,2,0,SMB,0
MCH-11494,51247.47976592281,1.4626236050432295,47,2,0,Mid-Market,0
MCH-11495,60163.07375355345,0.5436978197130957,39,5,0,SMB,0
MCH-11496,53312.18650742091,0.8090204630230615,55,2,1,Mid-Market,0
MCH-11497,36133.88075084737,0.42842286944201236,34,2,2,SMB,0
MCH-11498,28884.517238994995,0.6439574411269011,31,3,0,Enterprise,1
MCH-11499,104510.63609473775,1.2585182522181704,12,1,1,Mid-Market,0
